3.820000000000000284e+01,5.263934426229508468e+00,1.091428571428571415e+00,4.765740333539838502e-01
4.000000000000000000e+01,2.992105263157895045e+00,1.142857142857142794e+00,1.981569855476990050e-01
4.400000000000000000e+01,3.554999999999999716e+00,1.257142857142857117e+00,2.513764132171343868e-01
4.829999999999999716e+01,3.445360824742267791e+00,1.379999999999999893e+00,2.473624476132245120e-01
5.150000000000000000e+01,2.714859437751004023e+00,1.471428571428571530e+00,1.720472072961746757e-01
5.600000000000000000e+01,2.442033898305084882e+00,1.600000000000000089e+00,1.421806977911391490e-01
6.100000000000000000e+01,2.071629213483145993e+00,1.742857142857142883e+00,1.097961217042671134e-01
6.600000000000000000e+01,2.183333333333333126e+00,1.885714285714285676e+00,1.201885355965965074e-01
7.000000000000000000e+01,1.615533980582524176e+00,2.000000000000000000e+00,7.959164365196672031e-02
7.450000000000000000e+01,2.084149855907781124e+00,2.128571428571428559e+00,1.118830188822837746e-01
8.000000000000000000e+01,2.278864353312302971e+00,2.285714285714285587e+00,1.279937637907913317e-01
8.750000000000000000e+01,2.208479532163742487e+00,2.500000000000000000e+00,1.194208874859415681e-01
9.350000000000000000e+01,2.668705035971222994e+00,2.671428571428571264e+00,1.600582746965759362e-01
9.850000000000000000e+01,2.359075907590759247e+00,2.814285714285714501e+00,1.355253588998457936e-01
1.040000000000000000e+02,3.210416666666666252e+00,2.971428571428571530e+00,2.316918300088058325e-01
1.090000000000000000e+02,2.660377358490566113e+00,3.114285714285714324e+00,1.827154479117311103e-01
1.120000000000000000e+02,2.271653543307086576e+00,3.200000000000000178e+00,1.425362090811339855e-01
1.140000000000000000e+02,2.187551867219917234e+00,3.257142857142857117e+00,1.409125928720013077e-01
1.170000000000000000e+02,1.830000000000000071e+00,3.342857142857142971e+00,1.113702475407067627e-01
1.210000000000000000e+02,1.635494880546075169e+00,3.457142857142857295e+00,9.554662726762432057e-02
1.240000000000000000e+02,1.522508038585209000e+00,3.542857142857142705e+00,8.633350724400722098e-02
1.270000000000000000e+02,1.222865013774104614e+00,3.628571428571428559e+00,6.418376630667442517e-02
1.320000000000000000e+02,9.710706150341685827e-01,3.771428571428571352e+00,4.634667137558358407e-02
1.390000000000000000e+02,7.490759753593428938e-01,3.971428571428571530e+00,3.394387213009798787e-02
1.440000000000000000e+02,6.032520325203252209e-01,4.114285714285713880e+00,2.719670156701286395e-02
1.510000000000000000e+02,6.122881355932203729e-01,4.314285714285714057e+00,2.818284536782357866e-02
1.590000000000000000e+02,5.543672014260250247e-01,4.542857142857142705e+00,2.340540135063907262e-02
1.650000000000000000e+02,5.022026431718061845e-01,4.714285714285714413e+00,1.924444672342402046e-02
