1.069999999999999929e+01,2.392130244556790394e-02,-0.000000000000000000e+00,4.923741038393691927e-02
1.250000000000000000e+01,7.280360942712832406e-02,2.375669534173018016e-02,1.281032601707819130e-01
1.450000000000000000e+01,3.680861580827208823e-01,2.813724183688738334e-01,4.765456843989482882e-01
1.650000000000000000e+01,8.075603163496706260e-01,6.793162111132089453e-01,9.903387540915480347e-01
1.900000000000000000e+01,9.908398717149269341e-01,8.449322438093148646e-01,1.212174771117713989e+00
2.150000000000000000e+01,nan,nan,nan
2.400000000000000000e+01,nan,nan,nan
2.600000000000000000e+01,nan,nan,nan
2.900000000000000000e+01,nan,nan,nan
3.200000000000000000e+01,nan,nan,nan
3.800000000000000000e+01,nan,nan,nan
4.500000000000000000e+01,nan,nan,nan
5.200000000000000000e+01,nan,nan,nan
6.000000000000000000e+01,nan,nan,nan
6.800000000000000000e+01,nan,nan,nan
9.400000000000000000e+01,nan,nan,nan
1.200000000000000000e+02,nan,nan,nan
1.490000000000000000e+02,nan,nan,nan
1.800000000000000000e+02,nan,nan,nan
