5.000000000000000000e+00,2.234025090583039164e-01,2.141683064561346328e-01,2.326367116604732554e-01
5.330661322645291023e+00,2.123546635835692753e-01,2.035447975570918999e-01,2.211645296100466507e-01
5.661322645290581157e+00,2.005797149170766847e-01,1.922261114617351829e-01,2.089333183724181864e-01
5.991983967935871291e+00,1.885115761973057968e-01,1.806292562860072060e-01,1.963938961086043322e-01
6.322645290581162314e+00,1.765841605627362920e-01,1.691712401458508597e-01,1.839970809796217521e-01
6.653306613226453337e+00,1.652313811518478226e-01,1.582690711572088127e-01,1.721936911464868325e-01
6.983967935871743471e+00,1.548871511031201798e-01,1.483397574360240667e-01,1.614345447702162928e-01
7.314629258517033605e+00,1.459853835550329326e-01,1.398003070982392626e-01,1.521704600118265471e-01
7.645290581162324628e+00,1.389599916460657059e-01,1.330677282597972078e-01,1.448522550323341762e-01
7.975951903807615651e+00,1.342448885146983184e-01,1.285590290366407928e-01,1.399307479927557885e-01
8.306613226452906673e+00,1.322739872994102839e-01,1.266912175447127420e-01,1.378567570541078258e-01
8.637274549098195919e+00,1.334812011386813935e-01,1.278813018999558904e-01,1.390811003774068966e-01
8.967935871743486942e+00,1.383004431709912718e-01,1.325462902183130454e-01,1.440545961236695260e-01
9.298597194388777964e+00,1.471656265348195436e-01,1.411031906157269034e-01,1.532280624539122116e-01
9.629258517034067211e+00,1.605106643686459167e-01,1.539690112081403828e-01,1.670523175291515061e-01
9.959919839679358233e+00,1.787694698109501268e-01,1.715607601114962633e-01,1.859781795104040458e-01
1.029058116232464926e+01,2.023711879932626467e-01,1.942895281297417343e-01,2.104528478567836980e-01
1.062124248496994028e+01,2.312845017377887225e-01,2.219949515417874442e-01,2.405740519337900563e-01
1.095190380761523130e+01,2.646404666521976479e-01,2.534771334175359714e-01,2.758037998868593799e-01
1.128256513026052055e+01,3.015351867374242434e-01,2.874817586608507392e-01,3.155886148139976921e-01
1.161322645290581157e+01,3.475970449591581635e-01,3.295213026744395202e-01,3.656727872438764737e-01
