1.219999999999999929e+01,1.045248421176695253e+00,1.069999999999999840e+00,2.467299703079262885e-01
1.400000000000000000e+01,2.544285717334048957e+00,1.250000000000000000e+00,7.977877338846757205e-01
1.600000000000000000e+01,6.251785685353946853e+00,1.449999999999999956e+00,1.518621475932568909e+00
1.800000000000000000e+01,1.505640735954478160e+01,1.649999999999999911e+00,1.946355451408583903e+00
2.050000000000000000e+01,1.837648373709122041e+01,1.899999999999999911e+00,3.146805821943921444e+00
2.300000000000000000e+01,1.476467873051935165e+01,2.149999999999999911e+00,1.434100799460793940e+00
2.550000000000000000e+01,1.435880164353226540e+01,2.399999999999999911e+00,2.257226418587170436e+00
2.750000000000000000e+01,1.450678599857384476e+01,2.600000000000000089e+00,1.918181464416547355e+00
3.050000000000000000e+01,1.687366894304271625e+01,2.899999999999999911e+00,3.054422706860179471e+00
3.350000000000000000e+01,1.375751419030479106e+01,3.200000000000000178e+00,6.149065326558249556e-01
4.650000000000000000e+01,2.906861113031601995e+00,4.500000000000000000e+00,3.970430921985448336e-01
5.350000000000000000e+01,7.316238068830780428e+00,5.200000000000000178e+00,1.015879204396660657e-01
1.215000000000000000e+02,4.366074067607763620e-01,1.200000000000000000e+01,1.031662909079147233e-01
1.505000000000000000e+02,3.803973741351801552e-01,1.490000000000000036e+01,7.744138364585113898e-02
1.815000000000000000e+02,1.235881577024601219e-01,1.800000000000000000e+01,1.215828802348588138e-02
