-1.164860952380952597e+02,1.844387077970406619e-05
-9.696741587301589504e+01,4.713433643702150474e-05
-7.744873650793653042e+01,2.162031519176420844e-04
-5.793005714285716579e+01,9.795744702998381188e-04
-3.841137777777780116e+01,2.879293160609357194e-03
-1.889269841269843653e+01,5.226788047070580513e-03
6.259809523809281018e-01,6.299606530756704341e-03
2.014466031746027852e+01,5.230886685021621588e-03
3.966333968253965736e+01,3.272762403909707570e-03
5.918201904761903620e+01,1.772660913827114361e-03
7.870069841269838662e+01,8.678865861338530465e-04
9.821937777777773704e+01,4.549488125660332803e-04
1.177380571428571159e+02,2.684607857934701025e-04
1.372567365079364947e+02,1.977592811379384654e-04
1.567754158730158167e+02,1.352550523844963770e-04
1.762940952380951956e+02,9.836731082508828525e-05
1.958127746031745744e+02,7.889878055762289334e-05
2.153314539682539532e+02,6.352888824120284496e-05
2.348501333333333321e+02,7.172616414329374885e-05
2.543688126984126541e+02,5.635627182687357172e-05
2.738874920634920045e+02,6.147956926568017998e-05
2.934061714285713833e+02,5.225763387582814688e-05
3.129248507936507622e+02,4.508501746149879232e-05
3.324435301587301410e+02,4.303569848597612056e-05
3.519622095238095199e+02,3.893706053493077704e-05
3.714808888888888987e+02,3.893706053493077704e-05
3.909995682539682775e+02,5.020831490030548189e-05
4.105182476190476564e+02,5.635627182687382244e-05
4.300369269841269215e+02,4.303569848597612056e-05
4.495556063492063004e+02,5.430695285135081864e-05
4.690742857142856792e+02,3.996172002269211631e-05
4.885929650793650580e+02,4.713433643702147086e-05
5.081116444444444369e+02,4.406035797373745983e-05
5.276303238095238157e+02,4.918365541254414263e-05
5.471490031746031946e+02,3.791240104716944454e-05
5.666676825396825734e+02,5.533161233911215791e-05
5.861863619047619522e+02,4.918365541254442723e-05
6.057050412698412174e+02,4.303569848597612056e-05
6.252237206349205962e+02,4.508501746149879232e-05
6.447423999999999751e+02,3.791240104716944454e-05
6.642610793650793539e+02,3.893706053493077704e-05
6.837797587301587328e+02,5.123297438806680761e-05
7.032984380952381116e+02,6.147956926568017998e-05
7.228171174603174904e+02,5.328229336358979108e-05
7.423357968253967556e+02,9.017003492299758465e-05
7.618544761904761344e+02,1.291070954579283685e-04
7.813731555555555133e+02,2.366963416728686529e-04
8.008918349206348921e+02,4.006418597146825023e-04
8.204105142857142710e+02,5.820065890484389702e-04
8.399291936507936498e+02,8.115303143069783160e-04
8.594478730158730286e+02,1.117903501147617714e-03
8.789665523809524075e+02,1.387388946428849386e-03
8.984852317460317863e+02,1.688638835830681912e-03
9.180039111111111652e+02,1.852584353872495978e-03
9.375225904761905440e+02,1.933532453405641333e-03
9.570412698412699228e+02,1.855658332335801504e-03
9.765599492063490743e+02,1.822869228727417180e-03
9.960786285714284531e+02,1.561581059348276330e-03
1.015597307936507832e+03,1.455016472621097371e-03
1.035115987301587211e+03,1.249059915581068924e-03
1.054634666666666590e+03,1.004166298006109502e-03
1.074153346031745969e+03,7.633713183821954924e-04
1.093672025396825347e+03,5.656120372442575419e-04
1.113190704761904726e+03,4.313816443475225449e-04
1.132709384126984105e+03,3.125211437672075691e-04
1.152228063492063484e+03,2.182524708931646274e-04
1.171746742857142863e+03,1.444769877743484168e-04
1.191265422222222242e+03,7.582480209433888909e-05
1.210784101587301620e+03,5.635627182687349041e-05
1.230302780952380999e+03,4.303569848597612056e-05
1.249821460317460378e+03,2.254250873074939616e-05
1.269340139682539757e+03,1.639455180418138088e-05
1.288858819047619136e+03,8.197275902090785305e-06
1.308377498412698287e+03,1.332057334089736984e-05
1.327896177777777666e+03,1.024659487761336305e-06
1.347414857142857045e+03,2.049318975522672609e-06
1.366933536507936424e+03,2.049318975522672609e-06
1.386452215873015803e+03,2.049318975522672609e-06
1.405970895238095181e+03,0.000000000000000000e+00
1.425489574603174560e+03,2.049318975522672609e-06
