5.000000000000000000e+00,7.326332598664578200e+01,6.366721585231469049e+01,8.285943612097682376e+01
5.330661322645291023e+00,7.668945682906985439e+01,6.664511509734613526e+01,8.673379856079358774e+01
5.661322645290581157e+00,7.995344130807356464e+01,6.948216617745195833e+01,9.042471643869515674e+01
5.991983967935871291e+00,8.305771279091015913e+01,7.218048281367096308e+01,9.393494276814935517e+01
6.322645290581162314e+00,8.600470464483309740e+01,7.474217872704207366e+01,9.726723056262407852e+01
6.653306613226453337e+00,8.879685023709556901e+01,7.716936763860404369e+01,1.004243328355870517e+02
6.983967935871743471e+00,9.143658293495094824e+01,7.946416326939574049e+01,1.034090026005061418e+02
7.314629258517033605e+00,9.392633610565260938e+01,8.162867934045598872e+01,1.062239928708492016e+02
7.645290581162324628e+00,9.626854311645378459e+01,8.366502957282359887e+01,1.088720566600839419e+02
7.975951903807615651e+00,9.846563733460787660e+01,8.557532768753740982e+01,1.113559469816782865e+02
8.306613226452906673e+00,1.005200521273681318e+02,8.736168740563626045e+01,1.136784168490999889e+02
8.637274549098195919e+00,1.024342208619879955e+02,8.902622244815901809e+01,1.158422192758169444e+02
8.967935871743486942e+00,1.042105769057207141e+02,9.057104653614449319e+01,1.178501072752969208e+02
9.298597194388777964e+00,1.058515536258196050e+02,9.199827339063146781e+01,1.197048338610077138e+02
9.629258517034067211e+00,1.073595843895380284e+02,9.331001673265882346e+01,1.214091520464171907e+02
9.959919839679358233e+00,1.087371025641292874e+02,9.450839028326538482e+01,1.229658148449931474e+02
1.029058116232464926e+01,1.099865415168467422e+02,9.559550776349000500e+01,1.243775752702034225e+02
1.062124248496994028e+01,1.111103346149436533e+02,9.657348289437146605e+01,1.256471863355157979e+02
1.095190380761523130e+01,1.121109152256734376e+02,9.744442939694866368e+01,1.267774010543981547e+02
1.128256513026052055e+01,1.129907167162893273e+02,9.821046099226035153e+01,1.277709724403182747e+02
1.161322645290581157e+01,1.137521724540447536e+02,9.887369140134545376e+01,1.286306535067439825e+02
1.194388777555110259e+01,1.143977158061929345e+02,9.943623434524273819e+01,1.293591972671431165e+02
1.227454909819639184e+01,1.149297801399872725e+02,9.990020354499105792e+01,1.299593567349834871e+02
1.260521042084168286e+01,1.153507988226810568e+02,1.002677127216292376e+02,1.304338849237328475e+02
1.293587174348697388e+01,1.156632052215276047e+02,1.005408755961960878e+02,1.307855348468590932e+02
1.326653306613226491e+01,1.158694327037803049e+02,1.007218058897305184e+02,1.310170595178300346e+02
1.359719438877755593e+01,1.159719146366923894e+02,1.008126173232712688e+02,1.311312119501134816e+02
1.392785571142284518e+01,1.159730843875172752e+02,1.008154236178572347e+02,1.311307451571772731e+02
1.425851703406813620e+01,1.158753753235082513e+02,1.007323384945272409e+02,1.310184121524892191e+02
1.458917835671342722e+01,1.156812208119186067e+02,1.005654756743200693e+02,1.307969659495171300e+02
1.491983967935871647e+01,1.153930542200017300e+02,1.003169488782745873e+02,1.304691595617288158e+02
1.525050100200400749e+01,1.150133089150108816e+02,9.998887182742964796e+01,1.300377460025920584e+02
1.558116232464929851e+01,1.145444182641994360e+02,9.958335824282404758e+01,1.295054782855747817e+02
1.591182364729458953e+01,1.139888156348207104e+02,9.910252184549665344e+01,1.288751094241447390e+02
1.624248496993988056e+01,1.133489343941280509e+02,9.854847635648627602e+01,1.281493924317697974e+02
1.657314629258517158e+01,1.126272079093747180e+02,9.792333549683172578e+01,1.273310803219176961e+02
1.690380761523046260e+01,1.118260695478141429e+02,9.722921298757188424e+01,1.264229261080563305e+02
1.723446893787575362e+01,1.109479526766995860e+02,9.646822254974560451e+01,1.254276828036535250e+02
1.756513026052104109e+01,1.099952906632843224e+02,9.564247790439159758e+01,1.243481034221770187e+02
1.789579158316633212e+01,1.089705168748217829e+02,9.475409277254884444e+01,1.231869409770947073e+02
1.822645290581162314e+01,1.078760646785652142e+02,9.380518087525602766e+01,1.219469484818743439e+02
1.855711422845691416e+01,1.067143674417679904e+02,9.279785593355211404e+01,1.206308789499838383e+02
1.888777555110220518e+01,1.054878585316834005e+02,9.173423166847585719e+01,1.192414853948909155e+02
1.921843687374749265e+01,1.041989713155648332e+02,9.061642180106612443e+01,1.177815208300634993e+02
1.954909819639278368e+01,1.028501391606655488e+02,8.944654005236172623e+01,1.162537382689693004e+02
1.987975951903807470e+01,1.014437954342388792e+02,8.822670014340152989e+01,1.146608907250762144e+02
2.021042084168336572e+01,9.998237350353817021e+01,8.695901579522431746e+01,1.130057312118520230e+02
2.054108216432865675e+01,9.846830673581675342e+01,8.564560072886894204e+01,1.112910127427645506e+02
2.087174348697394777e+01,9.690402849832794629e+01,8.428856866537421411e+01,1.095194883312816074e+02
2.120240480961923879e+01,9.529197215832506629e+01,8.289003332577902938e+01,1.076939109908710748e+02
2.153306613226452981e+01,9.363457108306147347e+01,8.145210843112218413e+01,1.058170337350007202e+02
2.186372745490982084e+01,9.193425863979047108e+01,7.997690770244251723e+01,1.038916095771383681e+02
2.219438877755511186e+01,9.019346819576533392e+01,7.846654486077881074e+01,1.019203915307518429e+02
2.252505010020039933e+01,8.841463311823952154e+01,7.692313362716998881e+01,9.990613260930899742e+01
2.285571142284569035e+01,8.660018677446622348e+01,7.534878772265480507e+01,9.785158582627758506e+01
2.318637274549098137e+01,8.475256253169881404e+01,7.374562086827214102e+01,9.575950419512547285e+01
2.351703406813627240e+01,8.287419375719063908e+01,7.211574678506079294e+01,9.363264072932044257e+01
2.384769539078156342e+01,8.096751381819501603e+01,7.046127919405961393e+01,9.147374844233036129e+01
2.417835671342685444e+01,7.903495608196521971e+01,6.878433181630744286e+01,8.928558034762301077e+01
2.450901803607214546e+01,7.707895391575468125e+01,6.708701837284307601e+01,8.707088945866624385e+01
