Intensity_W_per_m2,Optical_Power_mW,Fprime0_mF0_MHz,Fprime1_mF1_MHz,Fprime1_mF-1_MHz,Fprime1_mF0_MHz,Fprime2_mF-1_MHz,Fprime2_mF0_MHz,Fprime2_mF2_MHz,Fprime2_mF-2_MHz,Fprime2_mF1_MHz,Fprime3_mF-1_MHz,Fprime3_mF-2_MHz,Fprime3_mF3_MHz,Fprime3_mF2_MHz,Fprime3_mF-3_MHz,Fprime3_mF1_MHz,Fprime3_mF0_MHz
22.22222222222222,41.000658364771525,-0.20015445770147502,-0.10777081968815931,-0.10777081968815941,-0.16284422506294083,0.0541822910844836,0.05673843010700434,0.03078449012767597,0.030784490127676093,0.0541822910844836,0.34996821781295095,0.32161398227785326,0.2514767556017834,0.32161398227785326,0.2514767556017834,0.349968217812951,0.35830219746847036
24.24242424242424,44.72799094338712,-0.1920981412413002,-0.09839702759503716,-0.0983970275950372,-0.1569378918518226,0.06702723122374872,0.06973383841096875,0.039124435250979056,0.03912443525097907,0.06702723122374876,0.3646042073268612,0.3343257619186892,0.2567254833837637,0.33432576191868923,0.2567254833837637,0.36460420732686144,0.37344758902149106
26.262626262626263,48.455323522002715,-0.1842047825919643,-0.08928182600812168,-0.08928182600812162,-0.15105567840721534,0.08007659652857124,0.08289220452577165,0.047310440905512376,0.047310440905512306,0.08007659652857112,0.3792943621814211,0.34719148102829506,0.26197421116574404,0.34719148102829506,0.26197421116574404,0.37929436218142126,0.388617100341023
28.28282828282828,52.1826561006183,-0.17646494234937934,-0.08041175172281866,-0.0804117517228187,-0.1451963606604707,0.09332018101987502,0.09620408904732615,0.05534959613827474,0.05534959613827475,0.09332018101987484,0.39403542515111173,0.36020405055967175,0.26722293894772436,0.36020405055967164,0.26722293894772436,0.3940354251511119,0.40380950735841703
30.303030303030305,55.909988679233905,-0.16886940731536534,-0.07177264959677465,-0.07177264959677457,-0.13935879054281447,0.10674686773571518,0.10966027877745096,0.06324896622332439,0.06324896622332438,0.10674686773571523,0.40882435805552536,0.3733564052387612,0.2724716667297047,0.37335640523876107,0.2724716667297047,0.4088243580555256,0.4190236620048999
32.323232323232325,59.6373212578495,-0.16140926482384763,-0.06335007450713201,-0.06335007450713195,-0.13354189064339766,0.12034504477511765,0.12325186105007226,0.07101553036619311,0.07101553036619317,0.12034504477511768,0.42365832767277856,0.38664156586003134,0.27772039451168495,0.38664156586003134,0.27772039451168495,0.4236583276727784,0.4342584868696222
34.34343434343434,63.36465383646509,-0.1540759582259963,-0.055129628783191345,-0.055129628783191484,-0.12774464926371737,0.13410295629668395,0.13697027921635962,0.07865612952498742,0.07865612952498731,0.13410295629668398,0.4385346921735693,0.40005269146537614,0.2829691222936652,0.40005269146537614,0.2829691222936652,0.43853469217356916,0.44951297025408066
36.36363636363636,67.09198641508068,-0.1468613257049866,-0.04709723031017586,-0.04709723031017565,-0.1219661158403861,0.14800898358492665,0.15080737145948922,0.0861774239639333,0.08617742396393324,0.14800898358492656,0.45345098815860874,0.41358312179056905,0.28821785007564554,0.4135831217905691,0.28821785007564554,0.45345098815860857,0.4647861615948885
38.38383838383839,70.81931899369629,-0.13975762479077553,-0.03923931342584425,-0.039239313425844476,-0.11620539670960925,0.16205185825399807,0.16475539530941702,0.093585859881678,0.09358585988167802,0.16205185825399812,0.46840491835150366,0.4272264106369637,0.2934665778576259,0.4272264106369635,0.2934665778576259,0.4684049183515035,0.48007716722825083
40.40404040404041,74.54665157231187,-0.13275754495486697,-0.03154296925683527,-0.0315429692568349,-0.1104616511881793,0.1762208142076467,0.17880704023764782,0.10088764427738257,0.1008876442773827,0.1762208142076467,0.4833943399751431,0.4409763510053977,0.29871530563960624,0.4409763510053978,0.29871530563960624,0.48339433997514325,0.4953851464709604
42.42424242424242,78.27398415092748,-0.1258542105423931,-0.023996034526153218,-0.023996034526153096,-0.10473408794731212,0.19050568737731235,0.1929554305893128,0.10808872711892789,0.10808872711892788,0.1905056873773126,0.4984172538210931,0.4548269929279918,0.3039640334215865,0.45482699292799167,0.3039640334215865,0.4984172538210937,0.5107093079942319
44.44444444444444,82.00131672954305,-0.11904117609362139,-0.01658713859907083,-0.016587138599070742,-0.09902196165714827,0.20489697301016435,0.20719412090467992,0.11519478984375951,0.11519478984375943,0.20489697301016432,0.5134717940074566,0.46877265496729886,0.3092127612035668,0.468772654967299,0.3092127612035668,0.5134717940074569,0.5260489064682068
46.464646464646464,85.72864930815864,-0.11231241585873578,-0.009305718157466853,-0.009305718157466754,-0.09332456988124097,0.2193858499120373,0.22151708543393356,0.1222112392384351,0.12221123923843517,0.2193858499120375,0.5285562184102773,0.48280793033676245,0.3144614889855471,0.4828079303367625,0.3144614889855471,0.5285562184102768,0.5414032394564385
48.48484848484848,89.45598188677424,-0.10566230904756453,-0.0021420078708414628,-0.002142007870841352,-0.08764125020178593,0.23396418003589456,0.23591870338690127,0.12914320579343147,0.12914320579343125,0.23396418003589425,0.5436688997460927,0.49692768854590513,0.3197102167675275,0.4969276885459052,0.3197102167675275,0.5436688997460932,0.5567716445411227
50.505050505050505,93.18331446538984,-0.09908562209992418,0.0049129858782909356,0.004912985878290549,-0.08197137755773819,0.24862449050104665,0.25039374120339963,0.1359955457029969,0.1359955457029968,0.24862449050104657,0.5588083172781062,0.5111270734004788,0.32495894454950774,0.5111270734004787,0.32495894454950774,0.5588083172781061,0.5721534966612137
52.525252525252526,96.91064704400543,-0.09257748902496797,0.011867522516020088,0.011867522516020168,-0.07631436177928413,0.2633599437726003,0.264937332892583,0.14277284576579136,0.14277284576579133,0.26335994377260025,0.5739730491151211,0.5254014981018235,0.33020767233148807,0.5254014981018235,0.33020767233148807,0.573973049115121,0.5875482056468986
54.54545454545455,100.63797962262103,-0.0861333906462189,0.018729171611771036,0.01872917161177082,-0.07066964530337996,0.2781643004677792,0.2795449592779725,0.14947943053309076,0.14947943053309082,0.2781643004677793,0.5891617650704889,0.5397466380986629,0.33545640011346833,0.5397466380986629,0.33545640011346833,0.5891617650704888,0.6029552139351336
56.56565656565656,104.3653122012366,-0.07974913340559826,0.02550486069131837,0.025504860691318503,-0.06503670105623738,0.29303187815753634,0.2942124268014909,0.15611937114186544,0.15611937114186542,0.2930318781575363,0.6043732200474825,0.5541584222540273,0.3407051278954487,0.5541584222540273,0.3407051278954487,0.6043732200474825,0.6183739944521304
