1.500000000000000000e+01,8.252156009774708946e+04,5.236850291743363414e+03
2.000000000000000000e+01,6.176517093614843179e+04,8.111602062799508985e+02
2.300000000000000000e+01,5.066771411115903902e+04,6.683960099746796004e+02
2.400000000000000000e+01,4.506388845281297108e+04,6.748852916249190912e+02
2.900000000000000000e+01,2.739665692799437966e+04,3.893568990143763813e+02
3.793291794000000294e+01,1.359200120452777628e+04,1.000000000000000000e+03
3.982691072000000077e+01,1.490572587931875023e+04,1.000000000000000000e+03
4.165755371000000196e+01,1.670813863710722217e+04,1.000000000000000000e+03
4.656020851000000249e+01,1.337180262426097033e+04,1.000000000000000000e+03
5.698503884000000141e+01,1.213242505939541661e+04,1.000000000000000000e+03
4.215549425999999755e+01,1.332223366716999953e+04,1.000000000000000000e+03
4.071848434000000339e+01,1.411648587753902757e+04,1.000000000000000000e+03
4.844483395000000314e+01,1.108515592767347152e+04,1.000000000000000000e+03
5.876535027999999983e+01,1.044330982811916692e+04,1.000000000000000000e+03
5.712486982000000069e+01,8.242200132825555556e+03,1.000000000000000000e+03
6.241944842000000193e+01,9.988458898658473117e+03,1.000000000000000000e+03
6.361138367000000216e+01,9.257358336096805942e+03,1.000000000000000000e+03
5.997711785999999989e+01,7.842961520426667448e+03,1.000000000000000000e+03
6.273396463000000267e+01,9.377775481461805612e+03,1.000000000000000000e+03
7.011709075000000269e+01,6.146125278985416116e+03,1.000000000000000000e+03
8.581630683999999576e+01,6.820942347810971114e+03,1.000000000000000000e+03
6.348383548000000332e+01,6.900192656594582331e+03,1.000000000000000000e+03
6.131977825999999965e+01,7.433881128181111308e+03,1.000000000000000000e+03
6.367472108999999847e+01,7.429290537021804994e+03,1.000000000000000000e+03
8.123603008999999986e+01,7.135441701003749586e+03,1.000000000000000000e+03
6.289329320000000223e+01,7.005816092240277612e+03,1.000000000000000000e+03
7.629185825999999793e+01,6.604557910427778552e+03,1.000000000000000000e+03
6.510187695000000474e+01,1.000254367553166594e+04,1.000000000000000000e+03
7.289877807999999959e+01,9.978962921968333831e+03,1.000000000000000000e+03
7.416211169000000325e+01,5.179895708711249426e+03,1.000000000000000000e+03
