-2.967000000000000171e+01,2.293063327127501522e-02
-2.961019019019019183e+01,2.293063382441670392e-02
-2.955038038038038195e+01,2.293063439799044451e-02
-2.949057057057057207e+01,2.293063499275095965e-02
-2.943076076076076220e+01,2.293063560948084903e-02
-2.937095095095095232e+01,2.293063624899162323e-02
-2.931114114114114244e+01,2.293063691212476884e-02
-2.925133133133133256e+01,2.293063759975285179e-02
-2.919152152152152269e+01,2.293063831278066914e-02
-2.913171171171171281e+01,2.293063905214644260e-02
-2.907190190190190293e+01,2.293063981882305022e-02
-2.901209209209209305e+01,2.293064061381929961e-02
-2.895228228228228318e+01,2.293064143818127065e-02
-2.889247247247247330e+01,2.293064229299368248e-02
-2.883266266266266342e+01,2.293064317938131244e-02
-2.877285285285285354e+01,2.293064409851049840e-02
-2.871304304304304367e+01,2.293064505159065139e-02
-2.865323323323323379e+01,2.293064603987585853e-02
-2.859342342342342391e+01,2.293064706466652752e-02
-2.853361361361361404e+01,2.293064812731111096e-02
-2.847380380380380416e+01,2.293064922920785842e-02
-2.841399399399399428e+01,2.293065037180667606e-02
-2.835418418418418440e+01,2.293065155661102444e-02
-2.829437437437437453e+01,2.293065278517989955e-02
-2.823456456456456465e+01,2.293065405912988325e-02
-2.817475475475475477e+01,2.293065538013727006e-02
-2.811494494494494489e+01,2.293065674994027719e-02
-2.805513513513513502e+01,2.293065817034132745e-02
-2.799532532532532514e+01,2.293065964320941535e-02
-2.793551551551551526e+01,2.293066117048258440e-02
-2.787570570570570538e+01,2.293066275417045968e-02
-2.781589589589589551e+01,2.293066439635689513e-02
-2.775608608608608563e+01,2.293066609920272128e-02
-2.769627627627627575e+01,2.293066786494858678e-02
-2.763646646646646587e+01,2.293066969591790738e-02
-2.757665665665665600e+01,2.293067159451991563e-02
-2.751684684684684612e+01,2.293067356325284231e-02
-2.745703703703703624e+01,2.293067560470719857e-02
-2.739722722722722636e+01,2.293067772156918288e-02
-2.733741741741741649e+01,2.293067991662420951e-02
-2.727760760760760661e+01,2.293068219276059305e-02
-2.721779779779779673e+01,2.293068455297333358e-02
-2.715798798798798686e+01,2.293068700036805449e-02
