3.081487911019577365e-33
2.017507729275164197e-01
1.860569845879661288e-01
4.188933586525548369e-01
6.142701465195521404e-01
7.323843117932675728e-01
8.035646686823229023e-01
8.481098898200469804e-01
8.680589689853125292e-65
3.650965829041274372e-03
9.752016918030760595e-02
1.135289619459451116e-01
1.373110771977708866e-01
1.984776126338761992e-01
1.823835055992277521e-01
1.752347907809271299e-01
1.925929944387235853e-32
2.439938814722738820e-04
3.288662194620504964e-02
4.907988741094135299e-02
7.154799176693199536e-02
6.687665122053201849e-02
1.056844235354951617e-01
9.889542837138806664e-02
4.930380657631323784e-32
5.731029967609350235e-05
1.180501373795373159e-03
6.888221901916932732e-02
5.619349404301200029e-02
4.830725965484682777e-02
6.119839387834177802e-02
6.202453444310247060e-02
1.232595164407830946e-32
1.907114469353873715e-05
1.728898195155716870e-04
4.876786994100595386e-03
2.912514026072970247e-02
3.043052920807133230e-02
3.685675983912796438e-02
3.729066706412586391e-02
7.713310119921116444e-66
8.779983334068112996e-06
5.898998441765345276e-05
4.967243020554165233e-04
2.042356807554806739e-02
3.396098117698955615e-02
3.277329468187642481e-02
3.344019029889848393e-02
4.930380657631323784e-32
4.621263997425975268e-06
2.655644892452651440e-05
1.329074716940182969e-04
1.695576819593452422e-03
3.449425814171352966e-02
1.982615563438424808e-02
2.416156231269127319e-02
7.703719777548943412e-32
2.669374220630916185e-06
1.397243087799362167e-05
5.435685961464054987e-05
3.017526374394902101e-04
6.476471662818135584e-03
1.836046627884695484e-02
2.616534225423978663e-02
