1.000000000000000000e+00,2.533089999999999994e-02
7.680139999999999745e+00,4.300190000000000175e-04
1.515049999999999919e+01,1.109340000000000055e-04
2.369669999999999987e+01,4.569259999999999685e-05
3.381700000000000017e+01,2.273829999999999878e-05
4.652940000000000254e+01,1.229740000000000020e-05
6.465170000000000528e+01,6.675799999999999679e-06
1.343739999999999952e+02,2.181979999999999902e-06
2.040960000000000036e+02,2.012330000000000179e-06
2.222189999999999941e+02,2.409309999999999807e-06
2.349310000000000116e+02,3.029299999999999948e-06
2.450509999999999877e+02,4.072009999999999999e-06
2.535980000000000132e+02,6.162339999999999685e-06
2.610679999999999836e+02,1.243520000000000081e-05
2.677479999999999905e+02,5.954250000000000124e-04
2.887280000000000086e+02,3.369820000000000035e-06
3.121890000000000214e+02,1.413980000000000013e-06
3.390299999999999727e+02,7.844279999999999882e-07
3.708140000000000214e+02,4.825669999999999827e-07
4.107379999999999995e+02,3.084680000000000064e-07
4.676539999999999964e+02,1.938980000000000069e-07
6.866240000000000236e+02,7.716169999999999670e-08
9.055950000000000273e+02,6.213289999999999913e-08
9.625099999999999909e+02,6.477059999999999634e-08
1.002440000000000055e+03,6.876459999999999889e-08
1.034220000000000027e+03,7.375010000000000075e-08
1.061059999999999945e+03,7.975659999999999567e-08
1.084519999999999982e+03,8.698320000000000295e-08
1.105500000000000000e+03,1.019019999999999949e-07
1.109220000000000027e+03,9.796790000000000205e-08
1.113380000000000109e+03,9.976170000000000055e-08
1.118140000000000100e+03,1.023019999999999985e-07
1.123779999999999973e+03,1.056570000000000044e-07
1.130859999999999900e+03,1.103840000000000043e-07
1.140960000000000036e+03,1.182429999999999954e-07
1.179799999999999955e+03,1.693910000000000111e-07
1.218640000000000100e+03,3.353479999999999930e-07
1.228740000000000009e+03,4.622189999999999913e-07
1.235819999999999936e+03,6.349049999999999800e-07
1.241460000000000036e+03,9.104500000000000032e-07
1.246220000000000027e+03,1.448240000000000003e-06
1.250380000000000109e+03,3.017950000000000048e-06
1.254099999999999909e+03,1.807560000000000021e-05
1.296329999999999927e+03,2.545080000000000182e-07
1.343549999999999955e+03,1.138140000000000026e-07
1.397569999999999936e+03,6.711189999999999362e-08
1.461549999999999955e+03,4.380920000000000294e-08
1.541900000000000091e+03,2.971739999999999914e-08
1.656460000000000036e+03,1.991859999999999944e-08
2.097179999999999836e+03,9.234329999999999481e-09
2.537909999999999854e+03,8.978300000000000729e-09
2.652460000000000036e+03,1.034180000000000000e-08
2.732820000000000164e+03,1.258030000000000049e-08
2.796789999999999964e+03,1.557659999999999934e-08
2.850820000000000164e+03,1.992290000000000034e-08
2.898039999999999964e+03,2.706619999999999986e-08
2.940260000000000218e+03,4.984390000000000073e-08
2.942380000000000109e+03,5.421700000000000168e-08
2.944750000000000000e+03,4.957200000000000211e-08
2.947460000000000036e+03,4.822350000000000165e-08
2.950670000000000073e+03,4.844940000000000104e-08
2.954699999999999818e+03,4.990990000000000277e-08
2.960440000000000055e+03,5.322120000000000146e-08
2.982550000000000182e+03,7.823399999999999764e-08
3.004659999999999854e+03,1.607540000000000113e-07
3.010400000000000091e+03,2.233259999999999975e-07
3.014429999999999836e+03,3.075409999999999876e-07
3.017639999999999873e+03,4.389089999999999765e-07
3.020349999999999909e+03,6.806109999999999791e-07
3.022719999999999800e+03,1.236480000000000018e-06
3.024840000000000146e+03,2.125489999999999957e-06
3.046579999999999927e+03,1.458620000000000127e-07
3.070900000000000091e+03,6.822250000000000093e-08
3.098710000000000036e+03,4.205240000000000008e-08
3.131659999999999854e+03,2.871529999999999906e-08
3.173030000000000200e+03,2.039079999999999952e-08
3.232019999999999982e+03,1.430419999999999947e-08
3.458969999999999800e+03,6.439720000000000175e-09
3.685920000000000073e+03,4.086229999999999857e-09
3.744909999999999854e+03,3.734749999999999743e-09
3.786289999999999964e+03,3.527190000000000100e-09
3.819230000000000018e+03,3.384649999999999887e-09
3.847050000000000182e+03,3.286270000000000068e-09
3.871360000000000127e+03,3.248899999999999813e-09
3.893110000000000127e+03,3.380539999999999992e-09
3.961980000000000018e+03,2.851439999999999823e-09
4.039010000000000218e+03,2.621009999999999824e-09
4.127119999999999891e+03,2.415570000000000169e-09
4.231470000000000255e+03,2.222729999999999830e-09
4.362539999999999964e+03,2.036750000000000024e-09
