5.003338898163606245e+02,1.216202101952094470e-08,1.216182912564181988e-08,1.215718107188625263e-08,-2.804204343063017302e-02,-2.804161185819142310e-01,-1.401557874284836469e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.043405676126877779e+02,1.220431116328416368e-08,1.220411317969399245e-08,1.219931773357452084e-08,-2.841440511305167588e-02,-2.841395513109575277e-01,-1.420152751606943431e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.083472454090150450e+02,1.224735207344710544e-08,1.224714778847891714e-08,1.224219983347759969e-08,-2.879217367803139568e-02,-2.879170447836940649e-01,-1.439016955045678836e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.123539232053421983e+02,1.229116036663377130e-08,1.229094955963515063e-08,1.228584376239900456e-08,-2.917550105239282571e-02,-2.917501178739460577e-01,-1.458158031313755210e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.163606010016694654e+02,1.233575321158621577e-08,1.233553565246022089e-08,1.233026645174551153e-08,-2.956454450896655803e-02,-2.956403428935882038e-01,-1.477583791657239187e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.203672787979966188e+02,1.238114835197969662e-08,1.238092380069846206e-08,1.237548539565837962e-08,-2.995946690205999324e-02,-2.995893479458454078e-01,-1.497302323453638451e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.243739565943238858e+02,1.242736413039094621e-08,1.242713233648008961e-08,1.242151867425113222e-08,-3.036043691521096016e-02,-3.035988194013315988e-01,-1.517322002411670034e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.283806343906510392e+02,1.247441951348801314e-08,1.247418021547982582e-08,1.246838497801872890e-08,-3.076762932197151662e-02,-3.076705045042822384e-01,-1.537651505408999197e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.323873121869783063e+02,1.252233411851495093e-08,1.252208704336822008e-08,1.251610363348756765e-08,-3.118122526052025112e-02,-3.118062141169539170e-01,-1.558299824006792011e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.363939899833055733e+02,1.257112824114949920e-08,1.257087310363362720e-08,1.256469463018016832e-08,-3.160141252295713132e-02,-3.160078256107239913e-01,-1.579276278682585577e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.404006677796327267e+02,1.262082288481762672e-08,1.262055938685849177e-08,1.261417864897381085e-08,-3.202838586019535194e-02,-3.202772859130230132e-01,-1.600590533825920758e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.444073455759598801e+02,1.267143979155434302e-08,1.267116762153924905e-08,1.266457709193761825e-08,-3.246234730343001973e-02,-3.246166147198883412e-01,-1.622252613544296063e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.484140233722871471e+02,1.272300147450697312e-08,1.272272030654565160e-08,1.271591211373867054e-08,-3.290350650323341924e-02,-3.290279078846233274e-01,-1.644272918330416555e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.524207011686144142e+02,1.277553125218350206e-08,1.277524074532205878e-08,1.276820665471396776e-08,-3.335208108740322225e-02,-3.335133409938110804e-01,-1.666662242645352121e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.564273789649415676e+02,1.282905328455642287e-08,1.282875308194076388e-08,1.282148447571211942e-08,-3.380829703877227810e-02,-3.380751731427567019e-01,-1.689431793476204646e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.604340567612687209e+02,1.288359261114035658e-08,1.288328233912534116e-08,1.287577019481589382e-08,-3.427238909427746810e-02,-3.427157509233150767e-01,-1.712593209931154048e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.644407345575959880e+02,1.293917519117037687e-08,1.293885445837069558e-08,1.293108932606501246e-08,-3.474460116668199455e-02,-3.474375126380312984e-01,-1.736158583939387379e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.684474123539232551e+02,1.299582794601760010e-08,1.299549634229597243e-08,1.298746832030710154e-08,-3.522518679045039819e-02,-3.522429927555650875e-01,-1.760140482128465633e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.724540901502504084e+02,1.305357880398865369e-08,1.305323589937659226e-08,1.304493460831430271e-08,-3.571440959338861160e-02,-3.571348266235054858e-01,-1.784551968957104107e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.764607679465775618e+02,1.311245674766680745e-08,1.311210209121280709e-08,1.310351664631317662e-08,-3.621254379578545818e-02,-3.621157554559114589e-01,-1.809406631187272296e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.804674457429048289e+02,1.317249186396458640e-08,1.317212498250411152e-08,1.316324396408662873e-08,-3.671987473892569104e-02,-3.671886316142564111e-01,-1.834718603785925106e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.844741235392320959e+02,1.323371539707084908e-08,1.323333579391201318e-08,1.322414721581864512e-08,-3.723669944499002904e-02,-3.723564242019044568e-01,-1.860502597353655752e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.884808013355592493e+02,1.329615980448940041e-08,1.329576695800773672e-08,1.328625823386567614e-08,-3.776332721051746388e-02,-3.776222249938359088e-01,-1.886773927185131372e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.924874791318864027e+02,1.335985881638198266e-08,1.335945217851701696e-08,1.334961008565270469e-08,-3.830008023577644027e-02,-3.829892547250590140e-01,-1.913548544074442193e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
5.964941569282136697e+02,1.342484749844502995e-08,1.342442649309083523e-08,1.341423713390738369e-08,-3.884729429258077654e-02,-3.884608697630242968e-01,-1.940843066987435028e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.005008347245409368e+02,1.349116231856837035e-08,1.349072633984944117e-08,1.348017510046263401e-08,-3.940531943329102921e-02,-3.940405691914101727e-01,-1.968674817732922966e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.045075125208680902e+02,1.355884121754383063e-08,1.355838962796695152e-08,1.354746113387613003e-08,-3.997452074396667943e-02,-3.997320023348859830e-01,-1.997061857775324079e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.085141903171952436e+02,1.362792368411388732e-08,1.362745581258566708e-08,1.361613388113526829e-08,-4.055527914487880303e-02,-4.055389767569010373e-01,-2.026023027342924721e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.125208681135225106e+02,1.369845083467432874e-08,1.369796597437322370e-08,1.368623356373784053e-08,-4.114799224186176108e-02,-4.114654667652221653e-01,-2.055577986998691653e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.165275459098497777e+02,1.377046549797127640e-08,1.376996290406178931e-08,1.375780205846242372e-08,-4.175307523227422130e-02,-4.175156224628725488e-01,-2.085747261854469237e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.205342237061769310e+02,1.384401230516152467e-08,1.384349119233711099e-08,1.383088298316851136e-08,-4.237096186966283345e-02,-4.236937793853221557e-01,-2.116552288624621081e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.245409015025041981e+02,1.391913778563683057e-08,1.391859732547675699e-08,1.390552178799477573e-08,-4.300210549157265638e-02,-4.300044687683055034e-01,-2.148015465731868190e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
6.285475792988313515e+02,1.399589046904710982e-08,1.399532978717102741e-08,1.398176585235487538e-08,-4.364698011533536814e-02,-4.364524284944851784e-01,-2.180160206696292846e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
