0.000000000000000000e+00,9.969039625237912094e-01
9.775171065493646130e-04,1.042342405806173877e+00
1.955034213098729226e-03,9.066664010103514526e-01
2.932551319648093839e-03,9.402472376009338717e-01
3.910068426197458452e-03,1.071911314375250113e+00
4.887585532746823065e-03,9.875340670256491649e-01
5.865102639296187678e-03,1.007911959520945366e+00
6.842619745845552291e-03,8.900662447571732194e-01
7.820136852394916904e-03,9.891166416398234906e-01
8.797653958944280650e-03,1.085842000921188433e+00
9.775171065493646130e-03,9.626210042939924438e-01
1.075268817204301161e-02,9.744381360772599310e-01
1.173020527859237536e-02,8.980725028914068320e-01
1.270772238514173910e-02,1.043489621182312144e+00
1.368523949169110458e-02,1.075048103414170342e+00
1.466275659824047006e-02,9.269691569844553669e-01
1.564027370478983381e-02,9.551407080253752069e-01
1.661779081133919755e-02,9.332182409463972705e-01
1.759530791788856130e-02,1.083826128855351900e+00
1.857282502443792851e-02,1.033124399868146748e+00
1.955034213098729226e-02,9.016599671469949229e-01
2.052785923753665601e-02,9.587363275409926944e-01
2.150537634408602322e-02,9.856044876397560550e-01
2.248289345063538697e-02,1.080696246974600205e+00
2.346041055718475071e-02,9.817083477334515029e-01
2.443792766373411446e-02,9.088673552078041507e-01
2.541544477028347820e-02,9.791790276343145250e-01
2.639296187683284542e-02,1.022785132404364417e+00
2.737047898338220916e-02,1.030749280806190216e+00
2.834799608993157291e-02,9.625595892195698555e-01
2.932551319648094013e-02,9.526109508757125699e-01
3.030303030303030387e-02,9.820413070231533981e-01
3.128054740957966762e-02,1.024328536413048329e+00
3.225806451612903136e-02,9.728595072590392467e-01
3.323558162267839511e-02,1.006951629317941466e+00
3.421309872922775885e-02,9.876604643976901743e-01
3.519061583577712260e-02,9.439676451492646780e-01
3.616813294232649328e-02,1.007602317514940449e+00
3.714565004887585703e-02,9.656952927855438906e-01
3.812316715542522078e-02,1.072934624080521093e+00
3.910068426197458452e-02,9.678277838444966363e-01
4.007820136852394827e-02,8.973238088533631585e-01
4.105571847507331201e-02,1.014695471969300877e+00
4.203323558162267576e-02,1.007947034317298929e+00
4.301075268817204644e-02,1.077376575968117756e+00
4.398826979472141019e-02,9.220017270244327268e-01
4.496578690127077393e-02,9.106009332042143134e-01
4.594330400782013768e-02,1.028213669128430929e+00
4.692082111436950143e-02,1.035394867671058483e+00
4.789833822091886517e-02,1.006322062623699498e+00
4.887585532746822892e-02,9.527794051093766425e-01
4.985337243401759266e-02,9.649967205755968225e-01
5.083088954056695641e-02,9.838465406694627546e-01
5.180840664711632709e-02,1.020167666496773595e+00
5.278592375366569084e-02,9.679908603127245215e-01
5.376344086021505458e-02,1.054548248159718149e+00
5.474095796676441833e-02,9.612801574946987504e-01
5.571847507331378208e-02,9.064792791008584594e-01
5.669599217986314582e-02,1.019722331859518771e+00
5.767350928641250957e-02,1.010805444679389486e+00
5.865102639296188025e-02,1.076764765958122094e+00
5.962854349951124400e-02,9.216845876173436203e-01
6.060606060606060774e-02,9.175800543187935254e-01
6.158357771260997149e-02,1.016329754116890971e+00
6.256109481915933523e-02,1.035577387491895873e+00
6.353861192570869898e-02,9.907504986179280770e-01
6.451612903225806273e-02,9.989960985295421869e-01
6.549364613880742647e-02,9.769891691993271010e-01
6.647116324535679022e-02,9.368678689673304305e-01
6.744868035190615396e-02,1.005232319412543207e+00
6.842619745845551771e-02,9.784534456098316069e-01
6.940371456500488145e-02,1.100995058279541583e+00
7.038123167155424520e-02,9.603878966992197563e-01
7.135874877810362282e-02,8.940264497173704417e-01
7.233626588465298657e-02,9.915656046500238574e-01
7.331378299120235031e-02,1.028408128446537839e+00
7.429130009775171406e-02,1.023466220430341078e+00
7.526881720430107781e-02,9.954487842501192896e-01
7.624633431085044155e-02,9.864770759300528491e-01
7.722385141739980530e-02,9.387655845785205511e-01
7.820136852394916904e-02,9.909300417087599788e-01
7.917888563049853279e-02,9.472813495188658894e-01
8.015640273704789653e-02,1.106363634836484033e+00
8.113391984359726028e-02,1.016617195351849690e+00
8.211143695014662403e-02,9.103377411776134576e-01
8.308895405669598777e-02,9.520323844687296200e-01
8.406647116324535152e-02,1.004909780824642329e+00
8.504398826979471526e-02,1.002672729215384972e+00
8.602150537634409289e-02,1.022155315533439524e+00
8.699902248289345663e-02,1.036673433608146011e+00
8.797653958944282038e-02,9.477695654940319070e-01
8.895405669599218412e-02,9.677467112270616845e-01
8.993157380254154787e-02,9.058893882442774492e-01
9.090909090909091161e-02,1.066505545948694289e+00
9.188660801564027536e-02,1.058356475452010059e+00
9.286412512218963911e-02,9.813001734342385873e-01
9.384164222873900285e-02,9.510839371171292411e-01
9.481915933528836660e-02,1.004928476654936009e+00
