5.000000000000000000e+01,6.107050210000000701e-02,1.861301149999999893e+02
5.089390290000000050e+01,6.230837630000000266e-02,1.869966400000000135e+02
5.180378699999999981e+01,6.240467400000000719e-02,1.868983529999999860e+02
5.272993809999999826e+01,6.148306220000000766e-02,1.880019870000000139e+02
5.367264699999999777e+01,6.282565370000001148e-02,1.859616369999999961e+02
5.463220969999999710e+01,6.234523410000000765e-02,1.851372869999999864e+02
5.560892750000000007e+01,6.215715200000000717e-02,1.869641640000000109e+02
5.660310710000000256e+01,6.198840360000000549e-02,1.854320600000000070e+02
5.761506080000000196e+01,6.140891870000000224e-02,1.856412489999999877e+02
5.864510620000000074e+01,6.207971370000000405e-02,1.847838289999999972e+02
5.969356679999999926e+01,6.180215980000000608e-02,1.854522719999999936e+02
6.076077180000000055e+01,6.171578219999999948e-02,1.849829880000000060e+02
6.184705639999999960e+01,6.137666569999999933e-02,1.845600110000000029e+02
6.295276170000000349e+01,6.219196540000000717e-02,1.841478130000000135e+02
6.407823480000000416e+01,6.138825810000000244e-02,1.846671389999999917e+02
6.522382919999999729e+01,6.230781340000000196e-02,1.844403949999999952e+02
6.638990450000000010e+01,6.217168970000000461e-02,1.839551350000000127e+02
6.757682710000000270e+01,6.174781540000000291e-02,1.841993070000000046e+02
6.878496950000000254e+01,6.218743649999999845e-02,1.837996530000000064e+02
7.001471119999999360e+01,6.200417430000000618e-02,1.834708080000000052e+02
7.126643830000000435e+01,6.206278360000000438e-02,1.835710980000000063e+02
7.254054379999999469e+01,6.174847640000000193e-02,1.836955519999999922e+02
7.383742780000000039e+01,6.209663920000000475e-02,1.837084780000000137e+02
7.515749759999999924e+01,6.143384999999999818e-02,1.826936069999999859e+02
7.650116769999999633e+01,6.204290939999999865e-02,1.830389079999999922e+02
7.786885999999999797e+01,6.208367370000000829e-02,1.826216839999999877e+02
7.926100399999999979e+01,6.153808920000000682e-02,1.823067149999999970e+02
8.067803680000000099e+01,6.237326960000000309e-02,1.826605490000000032e+02
8.212040340000000072e+01,6.194731130000000197e-02,1.822758790000000033e+02
8.358855669999999805e+01,6.190930249999999913e-02,1.819048879999999997e+02
8.508295780000000263e+01,6.126920920000000770e-02,1.818150019999999927e+02
8.660407580000000394e+01,6.180081290000000172e-02,1.816136469999999861e+02
8.815238850000000070e+01,6.186777490000000546e-02,1.821855380000000082e+02
8.972838199999999631e+01,6.152476119999999993e-02,1.811277650000000108e+02
9.133255119999999749e+01,6.219320270000000539e-02,1.817641329999999869e+02
9.296539989999999420e+01,6.204611480000000318e-02,1.820430350000000033e+02
9.462744069999999397e+01,6.184062210000000614e-02,1.814894189999999981e+02
9.631919550000000640e+01,6.193705690000000236e-02,1.806145180000000039e+02
9.804119570000000294e+01,6.176604570000000793e-02,1.804192529999999977e+02
9.979398179999999741e+01,6.123123380000000671e-02,1.808536320000000046e+02
1.015781039999999962e+02,6.135657060000000718e-02,1.804233169999999973e+02
1.033941240000000050e+02,6.170710730000000810e-02,1.805519089999999949e+02
1.052426099999999991e+02,6.145861480000000543e-02,1.806834990000000118e+02
1.071241430000000037e+02,6.172258160000000660e-02,1.801682959999999980e+02
1.090393150000000020e+02,6.158886300000000757e-02,1.803521120000000053e+02
1.109887259999999998e+02,6.132279780000000208e-02,1.803427939999999978e+02
1.129729889999999983e+02,6.186392520000000284e-02,1.803880130000000008e+02
1.149927270000000021e+02,6.140317140000000479e-02,1.797393120000000124e+02
1.170485730000000046e+02,6.205956280000000241e-02,1.800925980000000095e+02
1.191411740000000066e+02,6.118882610000000305e-02,1.792526520000000119e+02
1.212711869999999976e+02,6.159947790000000478e-02,1.795048920000000123e+02
1.234392799999999966e+02,6.131111770000000072e-02,1.793964520000000107e+02
1.256461350000000010e+02,6.150518540000000228e-02,1.797250669999999957e+02
1.278924439999999976e+02,6.128591860000000280e-02,1.791332400000000007e+02
1.301789119999999969e+02,6.146898280000000214e-02,1.789870319999999992e+02
1.325062590000000000e+02,6.129892750000000279e-02,1.791173579999999959e+02
1.348752130000000022e+02,6.138621930000000282e-02,1.796133169999999950e+02
1.372865199999999959e+02,6.157161830000000557e-02,1.785830359999999928e+02
1.397409360000000049e+02,6.125212390000000368e-02,1.794566619999999944e+02
1.422392330000000129e+02,6.150068150000000122e-02,1.779842580000000112e+02
1.447821940000000041e+02,6.080045760000000327e-02,1.782864999999999895e+02
1.473706190000000049e+02,6.161354800000000409e-02,1.783288760000000082e+02
1.500053189999999859e+02,6.071503040000000850e-02,1.788708790000000022e+02
1.526871230000000139e+02,6.087278370000000216e-02,1.789365559999999959e+02
1.554168720000000121e+02,6.114717230000000364e-02,1.782085209999999904e+02
1.581954240000000027e+02,6.101869650000000395e-02,1.791926679999999976e+02
1.610236510000000010e+02,6.112796970000000663e-02,1.779426870000000065e+02
1.639024410000000103e+02,6.089750350000000534e-02,1.785805640000000096e+02
1.668326979999999935e+02,6.099305929999999931e-02,1.785457519999999931e+02
1.698153430000000128e+02,6.079333400000000442e-02,1.785653499999999951e+02
1.728513110000000097e+02,6.130086250000000431e-02,1.786042140000000131e+02
1.759415569999999889e+02,6.137131340000000213e-02,1.778699269999999899e+02
1.790870510000000024e+02,6.142748320000000761e-02,1.778450159999999869e+02
1.822887790000000052e+02,6.086749750000000625e-02,1.777182929999999885e+02
1.855477490000000103e+02,6.128011600000000253e-02,1.773562740000000133e+02
1.888649819999999977e+02,6.126467070000000265e-02,1.772722259999999892e+02
1.922415210000000059e+02,6.152778970000000180e-02,1.773000470000000064e+02
1.956784260000000017e+02,6.101139430000000752e-02,1.775148930000000007e+02
1.991767759999999896e+02,6.086608190000000751e-02,1.774588249999999903e+02
2.027376700000000085e+02,6.066594430000000343e-02,1.772572040000000015e+02
2.063622259999999926e+02,6.089940080000000311e-02,1.770468079999999986e+02
2.100515819999999962e+02,6.081696450000000087e-02,1.766033979999999985e+02
2.138068959999999947e+02,6.106176500000000396e-02,1.769296840000000088e+02
2.176293479999999931e+02,6.109267790000000309e-02,1.766168020000000070e+02
2.215201380000000029e+02,6.084681530000000255e-02,1.768328809999999862e+02
2.254804880000000082e+02,6.101451210000000125e-02,1.775659190000000081e+02
2.295116409999999973e+02,6.033967190000000258e-02,1.773174219999999934e+02
2.336148640000000114e+02,6.122079800000000682e-02,1.766817409999999882e+02
2.377914440000000127e+02,6.039167780000000152e-02,1.766350810000000138e+02
2.420426930000000141e+02,6.032539990000000685e-02,1.764098820000000103e+02
2.463699459999999988e+02,6.160473150000000259e-02,1.754276130000000080e+02
2.507745620000000031e+02,6.021090130000000817e-02,1.752478010000000097e+02
2.552579250000000002e+02,6.012854680000000174e-02,1.770902700000000038e+02
2.598214409999999930e+02,5.993413820000000058e-02,1.757496730000000014e+02
2.644665430000000015e+02,6.135190020000000355e-02,1.761867269999999905e+02
2.691946909999999775e+02,6.057906400000000191e-02,1.770685880000000054e+02
2.740073699999999803e+02,6.067254000000000397e-02,1.772664130000000000e+02
2.789060890000000086e+02,6.023647470000000059e-02,1.767689739999999858e+02
2.838923889999999801e+02,6.087181600000000220e-02,1.744662590000000080e+02
2.889678329999999846e+02,6.078276190000000273e-02,1.758234500000000082e+02
2.941340169999999716e+02,6.109758789999999995e-02,1.760200210000000141e+02
2.993925619999999981e+02,6.045018920000000406e-02,1.762793749999999875e+02
3.047451189999999883e+02,6.036425089999999938e-02,1.758527510000000120e+02
3.101933700000000158e+02,6.083999000000000351e-02,1.753237049999999897e+02
3.157390250000000265e+02,6.088017430000000618e-02,1.753923259999999971e+02
3.213838259999999991e+02,6.062135479999999910e-02,1.767246570000000077e+02
3.271295440000000099e+02,6.042015540000000851e-02,1.752746669999999938e+02
3.329779849999999897e+02,6.015016730000000145e-02,1.759344079999999906e+02
