0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.999999996222687093e-01,0.000000000000000000e+00,8.535805852091756586e-12,3.691955123743428313e-10
2.000000000000000042e-02,9.999999780509548630e-01,0.000000000000000000e+00,1.703044983255461324e-09,2.024600015845622504e-08
2.999999999999999889e-02,9.999997675981885381e-01,0.000000000000000000e+00,3.421087692243042164e-08,1.981909345708695841e-07
4.000000000000000083e-02,9.999987949487335603e-01,0.000000000000000000e+00,2.739986465414975789e-07,9.310526199637214106e-07
5.000000000000000278e-02,9.999957941469540534e-01,0.000000000000000000e+00,1.320907688727260865e-06,2.884945357298502670e-06
5.999999999999999778e-02,9.999885997388139325e-01,0.000000000000000000e+00,4.579990951686594829e-06,6.820270234311399772e-06
7.000000000000000666e-02,9.999740749766571346e-01,0.000000000000000000e+00,1.258584205259186801e-05,1.333918129029133255e-05
8.000000000000000167e-02,9.999481769238698359e-01,0.000000000000000000e+00,2.912059421669622604e-05,2.270248191352526360e-05
8.999999999999999667e-02,9.999061029420254210e-01,0.000000000000000000e+00,5.907620341771483682e-05,3.482085455693254315e-05
1.000000000000000056e-01,9.998424422209969409e-01,0.000000000000000000e+00,1.081471128155852223e-04,4.941066618765826372e-05
1.100000000000000006e-01,9.997512495353634288e-01,0.000000000000000000e+00,1.825691510607924757e-04,6.618131357595821794e-05
1.199999999999999956e-01,9.996259976042607409e-01,0.000000000000000000e+00,2.888181122932979633e-04,8.518428344607644105e-05
1.300000000000000044e-01,9.994593976057152274e-01,0.000000000000000000e+00,4.340138532554399563e-04,1.065885410293851551e-04
1.400000000000000133e-01,9.992430949280245445e-01,0.000000000000000000e+00,6.258716329659037153e-04,1.310334390094877700e-04
1.499999999999999944e-01,9.989674178123238990e-01,0.000000000000000000e+00,8.732281846050898768e-04,1.593540030710586858e-04
1.600000000000000033e-01,9.986210988526945664e-01,0.000000000000000000e+00,1.186547671264893966e-03,1.923534760404955492e-04
1.700000000000000122e-01,9.981911860386565305e-01,0.000000000000000000e+00,1.577835604576148781e-03,2.309783567672417631e-04
1.799999999999999933e-01,9.976630991465124110e-01,0.000000000000000000e+00,2.061086674744475305e-03,2.758141787429517402e-04
1.900000000000000022e-01,9.970207686647082346e-01,0.000000000000000000e+00,2.651959492076417981e-03,3.272718432152349043e-04
2.000000000000000111e-01,9.962469450087719780e-01,0.000000000000000000e+00,3.367474188675067398e-03,3.855808025528525756e-04
2.099999999999999922e-01,9.953234589213237893e-01,0.000000000000000000e+00,4.225978858676601203e-03,4.505622199995421842e-04
2.200000000000000011e-01,9.942314550643965854e-01,0.000000000000000000e+00,5.246439733930804462e-03,5.221052016725285334e-04
2.300000000000000100e-01,9.929515715120080799e-01,0.000000000000000000e+00,6.448482331815421666e-03,5.999461561764807835e-04
2.399999999999999911e-01,9.914639253413375375e-01,0.000000000000000000e+00,7.852203136996629626e-03,6.838715216658201998e-04
2.500000000000000000e-01,9.897480891527488112e-01,0.000000000000000000e+00,9.477929156329729932e-03,7.739816909215542105e-04
2.600000000000000089e-01,9.877829725331047639e-01,0.000000000000000000e+00,1.134670852641650636e-02,8.703189404787295327e-04
2.700000000000000178e-01,9.855466930579012130e-01,0.000000000000000000e+00,1.348009325145196197e-02,9.732136906469250745e-04
2.800000000000000266e-01,9.830165717969838735e-01,0.000000000000000000e+00,1.590041543182359879e-02,1.083012771192651139e-03
2.899999999999999800e-01,9.801691402430364741e-01,0.000000000000000000e+00,1.863095882676274462e-02,1.199900930200887943e-03
2.999999999999999889e-01,9.769803208929758176e-01,0.000000000000000000e+00,2.169550575295603120e-02,1.324173354068132122e-03
3.099999999999999978e-01,9.734257144906598436e-01,0.000000000000000000e+00,2.511855320000081632e-02,1.455732309339273760e-03
3.200000000000000067e-01,9.694809031048018388e-01,0.000000000000000000e+00,2.892473454623412099e-02,1.594362348963934998e-03
3.300000000000000155e-01,9.651218759406752223e-01,0.000000000000000000e+00,3.313841642174770313e-02,1.739707637577226100e-03
