0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000021e-03,9.329616401765113143e-03,0.000000000000000000e+00,1.152781598783520281e-02,9.791425676103995279e-01
2.000000000000000042e-03,1.844425895070740326e-02,0.000000000000000000e+00,2.713550009389829182e-02,9.544202409553941280e-01
3.000000000000000062e-03,2.730865366013540685e-02,0.000000000000000000e+00,4.660961944989663874e-02,9.260817268899677046e-01
4.000000000000000083e-03,3.588999933753208443e-02,0.000000000000000000e+00,6.970673219475376214e-02,8.944032684677138967e-01
5.000000000000000104e-03,4.415821341855973026e-02,0.000000000000000000e+00,9.615608310986059615e-02,8.596857034715793544e-01
6.000000000000000125e-03,5.208615637287723060e-02,0.000000000000000000e+00,1.256625433843964190e-01,8.222513002427260798e-01
7.000000000000000146e-03,5.964981598819205783e-02,0.000000000000000000e+00,1.579095745076710688e-01,7.824406095041365194e-01
8.000000000000000167e-03,6.682846202491277143e-02,0.000000000000000000e+00,1.925624532756705642e-01,7.406090846994163313e-01
9.000000000000001055e-03,7.360477014132676965e-02,0.000000000000000000e+00,2.292715603558317661e-01,6.971236695028411035e-01
1.000000000000000021e-02,7.996491326389502940e-02,0.000000000000000000e+00,2.676756884502618505e-01,6.523593982858428841e-01
1.099999999999999936e-02,8.589862521858890321e-02,0.000000000000000000e+00,3.074055042494910905e-01,6.066958705319197565e-01
1.200000000000000025e-02,9.139922714538353810e-02,0.000000000000000000e+00,3.480869258052410320e-01,5.605138470493751246e-01
1.300000000000000114e-02,9.646361711988288290e-02,0.000000000000000000e+00,3.893444648767581673e-01,5.141919180033587278e-01
1.400000000000000029e-02,1.010922416434132387e-01,0.000000000000000000e+00,4.308045675158691523e-01,4.681031908407174424e-01
1.499999999999999944e-02,1.052890242477985405e-01,0.000000000000000000e+00,4.720989016324180776e-01,4.226120741197832431e-01
1.600000000000000033e-02,1.090612709727408619e-01,0.000000000000000000e+00,5.128675306536780720e-01,3.780711983735808301e-01
1.700000000000000122e-02,1.124195364695616262e-01,0.000000000000000000e+00,5.527618125815720873e-01,3.348186509488660367e-01
1.800000000000000211e-02,1.153774856343174615e-01,0.000000000000000000e+00,5.914472821643261824e-01,2.931752322013559953e-01
1.899999999999999953e-02,1.179517282128950129e-01,0.000000000000000000e+00,6.286062078848152490e-01,2.534420639022893496e-01
2.000000000000000042e-02,1.201616157551692876e-01,0.000000000000000000e+00,6.639401515944721721e-01,2.158982326503582627e-01
2.100000000000000130e-02,1.220290046109874099e-01,0.000000000000000000e+00,6.971725883549090286e-01,1.807984070341032978e-01
2.199999999999999872e-02,1.235780124323464096e-01,0.000000000000000000e+00,7.280510376551621032e-01,1.483709499124912234e-01
2.299999999999999961e-02,1.248347970957640468e-01,0.000000000000000000e+00,7.563479323618624850e-01,1.188172705423731906e-01
2.400000000000000050e-02,1.258272698314238658e-01,0.000000000000000000e+00,7.818622635610162908e-01,9.231046660755949651e-02
2.500000000000000139e-02,1.265848403243054476e-01,0.000000000000000000e+00,8.044215039396600542e-01,6.899365573603412349e-02
2.600000000000000228e-02,1.271381406788729129e-01,0.000000000000000000e+00,8.238827512426387667e-01,4.897910807848816772e-02
2.699999999999999969e-02,1.275187140003344877e-01,0.000000000000000000e+00,8.401329320729518102e-01,3.234835392671335519e-02
2.800000000000000058e-02,1.277587106069055789e-01,0.000000000000000000e+00,8.530889260221981019e-01,1.915236337089604168e-02
2.900000000000000147e-02,1.278906007337082817e-01,0.000000000000000000e+00,8.626981860521704126e-01,9.411213214121135623e-03
