x y
1.0000000000E+00 8.7585179493E-09
2.0000000000E+00 1.3658921766E-09
3.0000000000E+00 2.0296888156E-08
4.0000000000E+00 2.4897840878E-07
5.0000000000E+00 3.5253124746E-04
6.0000000000E+00 2.5392165135E-07
7.0000000000E+00 3.5334718007E-08
8.0000000000E+00 2.1696751103E-09
9.0000000000E+00 3.4714528687E-09
1.0000000000E+01 3.9892113714E-09
1.1000000000E+01 9.2600138778E-09
1.2000000000E+01 2.3322062207E-08
1.3000000000E+01 2.7432328875E-08
1.4000000000E+01 6.5382782694E-08
1.5000000000E+01 1.2518304082E-07
1.6000000000E+01 3.6979661385E-07
1.7000000000E+01 1.0114368150E-06
1.8000000000E+01 6.7996432658E-06
1.9000000000E+01 1.1717156755E-04
2.0000000000E+01 4.4762856209E-02
2.1000000000E+01 1.1731649705E-04
2.2000000000E+01 5.1532543473E-06
2.3000000000E+01 1.0495331268E-06
2.4000000000E+01 2.5546334463E-07
2.5000000000E+01 1.2068918993E-07
2.6000000000E+01 5.2586961403E-08
2.7000000000E+01 5.4485237150E-08
2.8000000000E+01 4.9245080764E-08
2.9000000000E+01 1.0815819078E-07
3.0000000000E+01 1.8354979676E-07
3.1000000000E+01 4.2581734686E-07
3.2000000000E+01 1.5222405742E-06
3.3000000000E+01 8.1424179935E-06
3.4000000000E+01 1.6075465926E-04
3.5000000000E+01 7.1853439699E-02
3.6000000000E+01 1.6144103216E-04
3.7000000000E+01 8.6744233526E-06
3.8000000000E+01 1.6117086334E-06
3.9000000000E+01 5.0536869920E-07
4.0000000000E+01 2.4729199973E-07
4.1000000000E+01 1.1144732080E-07
4.2000000000E+01 1.1048756141E-07
4.3000000000E+01 8.1547981644E-08
4.4000000000E+01 1.6511347150E-07
4.5000000000E+01 2.1285321814E-07
4.6000000000E+01 5.6052382597E-07
4.7000000000E+01 1.7071265362E-06
4.8000000000E+01 8.4481328921E-06
4.9000000000E+01 1.8566544448E-04
5.0000000000E+01 8.0412423386E-02
5.1000000000E+01 1.8543062406E-04
5.2000000000E+01 8.9158470375E-06
5.3000000000E+01 1.6086862920E-06
5.4000000000E+01 4.3458410955E-07
5.5000000000E+01 1.5920528121E-07
5.6000000000E+01 3.0739827418E-08
5.7000000000E+01 1.3065125582E-08
5.8000000000E+01 1.0729009664E-09
5.9000000000E+01 8.6284644394E-09
6.0000000000E+01 8.1975087601E-08
6.1000000000E+01 2.0930783827E-07
6.2000000000E+01 1.0454841006E-06
6.3000000000E+01 6.1820190346E-06
6.4000000000E+01 1.3299129636E-04
6.5000000000E+01 5.1044674111E-02
6.6000000000E+01 1.3295806350E-04
6.7000000000E+01 8.5607751142E-06
6.8000000000E+01 1.0890158184E-06
6.9000000000E+01 3.8520006648E-07
7.0000000000E+01 1.1646301586E-07
7.1000000000E+01 7.4853541367E-08
7.2000000000E+01 2.8448219623E-08
7.3000000000E+01 1.6524347054E-08
7.4000000000E+01 1.0893429993E-08
7.5000000000E+01 4.4067234554E-09
7.6000000000E+01 3.7434720929E-09
7.7000000000E+01 8.0147124923E-09
7.8000000000E+01 9.4934151692E-08
7.9000000000E+01 7.8197200822E-07
8.0000000000E+01 6.5651725787E-04
8.1000000000E+01 8.0533292929E-07
8.2000000000E+01 2.0086167489E-08
8.3000000000E+01 1.4524272802E-08
8.4000000000E+01 1.1972065097E-09
8.5000000000E+01 9.5930906296E-10
