3.644990833602932412e+00,1.442748091603053284e-01,0
6.827348215248570718e+00,3.388382664709719272e-01,6.845340019569469414e-02
9.280303030303032941e+00,2.403892944038929225e-01,0
1.060606060606060730e+01,1.430214867509651988e+00,4.339061135199200336e-01
1.598484848484848797e+01,5.036048429165194129e+00,9.579981280212129802e-01
1.712121212121212110e+01,8.562424545829060207e+00,2.375465593843764101e+00
2.318181818181818343e+01,6.236696368688320113e+00,4.997025973262831933e-01
2.450757575757576134e+01,7.391627981947131332e+00,2.034346511463953178e+00
2.962121212121213176e+01,7.011970553545896045e+00,2.339924969241077068e+00
3.083333333333333215e+01,5.673638578770158425e+00,3.948288267104456684e-01
3.484848484848485128e+01,6.635758541403543376e+00,8.398778377820057539e-01
3.666666666666667851e+01,6.146127758756095183e+00,5.987579863337756381e-01
4.162878787878788245e+01,5.867883211678831756e+00,0
3.723484848484849152e+01,4.991717044491057464e+00,6.125829907118006679e-01
4.299242424242424221e+01,5.423932645628259941e+00,1.749737744376630710e-01
4.625000000000000711e+01,8.663721458359139760e+00,2.528681269048520086e+00
5.159090909090909349e+01,6.585387214137214507e+00,1.487369196119195491e+00
