x y
1.0000000000E+00 8.4459592731E-09
2.0000000000E+00 6.0550142207E-09
3.0000000000E+00 4.0572173929E-09
4.0000000000E+00 5.6245539791E-07
5.0000000000E+00 1.9525261024E-05
6.0000000000E+00 5.6026873520E-07
7.0000000000E+00 2.6309775638E-08
8.0000000000E+00 1.4078105477E-08
9.0000000000E+00 7.2181632921E-09
1.0000000000E+01 8.3872817806E-09
1.1000000000E+01 1.8244581223E-08
1.2000000000E+01 2.7735144073E-08
1.3000000000E+01 3.5797564457E-08
1.4000000000E+01 6.8487850004E-08
1.5000000000E+01 1.4610145409E-07
1.6000000000E+01 4.1867768853E-07
1.7000000000E+01 1.2824495489E-06
1.8000000000E+01 5.9170182651E-06
1.9000000000E+01 1.0231125041E-04
2.0000000000E+01 5.3366898412E-02
2.1000000000E+01 1.0269801977E-04
2.2000000000E+01 6.8735094809E-06
2.3000000000E+01 1.2848104125E-06
2.4000000000E+01 3.7970724623E-07
2.5000000000E+01 2.0490938434E-07
2.6000000000E+01 1.4821711473E-07
2.7000000000E+01 9.8315616429E-08
2.8000000000E+01 1.0911013873E-07
2.9000000000E+01 1.3059624269E-07
3.0000000000E+01 2.5868178769E-07
3.1000000000E+01 4.3042130256E-07
3.2000000000E+01 1.4514753728E-06
3.3000000000E+01 8.3063203545E-06
3.4000000000E+01 1.4672837913E-04
3.5000000000E+01 5.3361654699E-02
3.6000000000E+01 1.4593891366E-04
3.7000000000E+01 6.6934064859E-06
3.8000000000E+01 1.2497539771E-06
3.9000000000E+01 4.7939236428E-07
4.0000000000E+01 1.6895236445E-07
4.1000000000E+01 7.6391051048E-08
4.2000000000E+01 6.6699674626E-08
4.3000000000E+01 4.9405208264E-08
4.4000000000E+01 7.3665727660E-08
4.5000000000E+01 1.2062639419E-07
4.6000000000E+01 3.5025756933E-07
4.7000000000E+01 9.5437491638E-07
4.8000000000E+01 5.7789127715E-06
4.9000000000E+01 7.0358606825E-05
5.0000000000E+01 5.3352238818E-02
5.1000000000E+01 6.9914629684E-05
5.2000000000E+01 6.6014346219E-06
5.3000000000E+01 9.5247059737E-07
5.4000000000E+01 3.2129065843E-07
5.5000000000E+01 1.4214095414E-07
5.6000000000E+01 7.9576199052E-08
5.7000000000E+01 5.5432071044E-08
5.8000000000E+01 6.3862934772E-08
5.9000000000E+01 7.3534715629E-08
6.0000000000E+01 1.6495136419E-07
6.1000000000E+01 3.5124018103E-07
6.2000000000E+01 1.1148426439E-06
6.3000000000E+01 6.3005640323E-06
6.4000000000E+01 9.7054282034E-05
6.5000000000E+01 5.3358384935E-02
6.6000000000E+01 9.7837067832E-05
6.7000000000E+01 6.5276564102E-06
6.8000000000E+01 1.1404609791E-06
6.9000000000E+01 3.1821001370E-07
7.0000000000E+01 1.5995192564E-07
7.1000000000E+01 6.3928723888E-08
7.2000000000E+01 4.3667816541E-08
7.3000000000E+01 2.8625320977E-08
7.4000000000E+01 1.4564529475E-08
7.5000000000E+01 1.3078960086E-08
7.6000000000E+01 1.1632451944E-08
7.7000000000E+01 2.7628559900E-08
7.8000000000E+01 7.9640661725E-08
7.9000000000E+01 1.8126550169E-06
8.0000000000E+01 8.8060144680E-05
8.1000000000E+01 1.7356347913E-06
8.2000000000E+01 6.3947799531E-08
8.3000000000E+01 1.9139216379E-08
8.4000000000E+01 5.8951374715E-09
8.5000000000E+01 4.7838036713E-09
